194;BCW 2,25 MM SOFT I;05BI011;FG;KG;2250;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
195;BCW 2,26 MM SOFT I;05BI012;FG;KG;2260;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
196;BCW 2,50 MM SOFT I;05BI021;FG;KG;2500;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
197;BCW 2,52 MM SOFT  I;05BI022;FG;KG;2520;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
198;BCW 2,80 MM SOFT I;05BI032;FG;KG;2800;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
199;BCW 2,23 MM SOFT I;05BI036;FG;KG;2230;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
200;BCW 3,50 MM SOFT I;05BI042;FG;KG;3500;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
201;BCW 2,45 MM SOFT I;05BI050;FG;KG;2450;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
202;BCW 2,16 MM SOFT I;05BI060;FG;KG;2160;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
203;BCW 2,90 MM HARD I;05BIH34;FG;KG;2900;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
204;BCW 2,56 MM HARH I;05BIH60;FG;KG;2560;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
205;BCW 2,00 MM SOFT;05BS001;FG;KG;2000;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
206;BCW 2,03 MM SOFT;05BS002;FG;KG;2030;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
207;BCW 2,18 MM SOFT;05BS003;FG;KG;2180;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
208;BCW 2,10 MM SOFT;05BS004;FG;KG;2100;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
209;BCW 2,13 MM SOFT;05BS005;FG;KG;2130;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
210;BCW 2,14 MM SOFT;05BS006;FG;KG;2140;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
211;BCW 2,17 MM SOFT;05BS007;FG;KG;2170;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
212;BCW 2,20 MM SOFT;05BS008;FG;KG;2200;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
213;BCW 2,21 MM SOFT;05BS009;FG;KG;2210;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
214;BCW 2,24 MM SOFT;05BS010;FG;KG;2240;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
215;BCW 2,25 MM SOFT;05BS011;FG;KG;2250;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
216;BCW 2,26 MM SOFT;05BS012;FG;KG;2260;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
217;BCW 2,27 MM SOFT;05BS013;FG;KG;2270;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
218;BCW 2,28 MM SOFT;05BS014;FG;KG;2280;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
219;BCW 2,30 MM SOFT;05BS015;FG;KG;2300;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
220;BCW 2,33 MM SOFT;05BS016;FG;KG;2330;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
221;BCW 2,34 MM SOFT;05BS017;FG;KG;2340;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
222;BCW 2.43 MM SOFT;05BS018;FG;KG;2430;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
223;BCW 2,53 MM SOFT;05BS019;FG;KG;2530;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
224;BCW 2,49 MM SOFT;05BS020;FG;KG;2490;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
225;BCW 2,50 MM SOFT;05BS021;FG;KG;2500;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
226;BCW 2,52 MM SOFT;05BS022;FG;KG;2520;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
227;BCW 2,59 MM SOFT;05BS023;FG;KG;2590;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
228;BCW 2,60 MM SOFT;05BS024;FG;KG;2600;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
229;BCW 2,66 MM SOFT;05BS025;FG;KG;2660;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
230;BCW 2,70 MM SOFT;05BS027;FG;KG;2700;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
231;BCW 2,75 MM SOFT ;05BS028;FG;KG;2750;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
232;BCW 2,76 MM SOFT;05BS029;FG;KG;2760;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
233;BCW 2,77 MM SOFT;05BS030;FG;KG;2770;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
234;BCW 2,78 MM SOFT;05BS031;FG;KG;2780;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
235;BCW 2,80 MM SOFT;05BS032;FG;KG;2800;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
236;BCW 2,89 MM SOFT;05BS033;FG;KG;2890;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
237;BCW 2,73 MM SOFT;05BS034;FG;KG;2730;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
238;BCW 2,96 MM SOFT;05BS035;FG;KG;2960;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
239;BCW 2,23 MM SOFT;05BS036;FG;KG;2230;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
240;BCW 3,00 MM SOFT;05BS037;FG;KG;3000;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
241;BCW 3,20 MM SOFT;05BS038;FG;KG;3200;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
242;BCW 3,40 MM SOFT;05BS040;FG;KG;3400;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
243;BCW 3,48 MM SOFT;05BS041;FG;KG;3480;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
244;BCW 3,50 MM SOFT;05BS042;FG;KG;3500;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
245;BCW 3,52 MM SOFT;05BS043;FG;KG;3520;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
246;BCW 3,55 MM SOFT;05BS044;FG;KG;3550;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
247;BCW 3,56 MM SOFT;05BS045;FG;KG;3560;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
248;BCW 3,57 MM SOFT;05BS046;FG;KG;3570;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
249;BCW 3,58 MM SOFT;05BS047;FG;KG;3580;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
250;BCW 3,45 MM SOFT;05BS048;FG;KG;3450;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
251;BCW 3,51 MM SOFT;05BS049;FG;KG;3510;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
252;BCW 2,45 MM SOFT;05BS050;FG;KG;2450;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
253;BCW 3,70 MM SOFT;05BS051;FG;KG;3700;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
254;BCW 2,07 MM SOFT;05BS052;FG;KG;2070;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
255;BCW 2,19 MM SOFT;05BS053;FG;KG;2190;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
256;BCW 2,67 MM SOFT;05BS054;FG;KG;2670;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
257;BCW 2,40 MM SOFT;05BS055;FG;KG;2400;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
258;BCW 2,90 MM SOFT;05BS056;FG;KG;2900;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
259;BCW 3,60 MM SOFT;05BS057;FG;KG;3600;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
260;BCW 2,08 MM SOFT;05BS058;FG;KG;2080;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
261;BCW 2,15 MM SOFT;05BS059;FG;KG;2150;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
262;BCW 2,16 MM SOFT;05BS060;FG;KG;2160;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
263;BCW 2,09 MM SOFT;05BS061;FG;KG;2090;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
264;BCW 2,48 MM SOFT;05BS062;FG;KG;2480;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
265;BCW 2,65 MM SOFT;05BS063;FG;KG;2650;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
266;BCW 2,46 MM SOFT;05BS064;FG;KG;2460;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
267;BCW 2,098 MM SOFT;05BS065;FG;KG;2090;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
268;BCW 3,31 MM SOFT;05BS066;FG;KG;3310;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
269;BCW 2,65 MM SOFT TMS;05BT006;FG;KG;2650;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
270;BCW 2,17 MM SOFT TMS;05BT007;FG;KG;2170;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
271;BCW 2,26 MM SOFT TMS;05BT010;FG;KG;2260;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
272;BCW 2,52 MM SOFT TMS;05BT022;FG;KG;2520;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
273;BCW 2,60 MM SOFT TMS;05BT024;FG;KG;2600;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
274;BCW 3,57 MM SOFT TMS;05BT046;FG;KG;3570;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
275;BCW 3,60 MM SOFT TMS;05BT049;FG;KG;3600;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
276;BCW 2,88 MM SOFT TMS;05BT050;FG;KG;2880;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
277;BCW 2,07 MM SOFT TMS;05BT051;FG;KG;2070;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
278;BCW 2,90 MM SOFT TMS;05BT054;FG;KG;2900;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
279;BCW 2,23 MM SOFT TMS;05BT055;FG;KG;2230;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
280;BCW 2,76 MM SOFT TMS;05BT056;FG;KG;2760;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
281;BCW 2,78 MM SOFT TMS;05BT057;FG;KG;2780;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
282;BCW 2,96 MM SOFT TMS;05BT058;FG;KG;2960;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
283;BCW 2,28 MM SOFT TMS;05BT059;FG;KG;2280;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
284;BCW 2,05 MM SOFT TMS;05BT060;FG;KG;2050;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
285;BCW 2,53 MM SOFT TMS;05BT061;FG;KG;2530;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
286;BCW 2,57 MM SOFT TMS;05BT062;FG;KG;2570;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
287;BCW 3,02 MM SOFT TMS;05BT063;FG;KG;3020;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
288;BCW 2,17 MM SOFT TMS;05BT064;FG;KG;2170;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
289;BCW 2,14 MM SOFT TMS;05BT065;FG;KG;2140;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
290;BCW 2,25 MM SOFT TMS;05BT066;FG;KG;2250;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
291;BCW 2,39 MM SOFT TMS;05BT067;FG;KG;2390;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
292;BCW 3,70 MM SOFT TMS;05BT068;FG;KG;3700;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
293;BCW 2,20 MM SOFT TMS;05BT069;FG;KG;2200;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
294;BCW 2,27 MM SOFT TMS;05BT070;FG;KG;2270;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
295;BCW 3,02 MM SOFT TMS;05BT071;FG;KG;3020;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
296;BCW 2,19 MM SOFT TMS;05BT072;FG;KG;2190;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
297;BCW 2,21 MM SOFT TMS;05BT073;FG;KG;2210;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
298;BCW 2,30 MM SOFT TMS;05BT074;FG;KG;2300;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
299;EIW 0,28 MM TYPE 1;5.00E+01;FG;KG;280;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
300;EIW 1,80 MM TYPE 1;5.00E+02;FG;KG;1800;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
301;BCW 0,40 MM HARD;05HH001;FG;KG;400;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
302;BCW 0,45 MM HARD;05HH002;FG;KG;450;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
303;BCW 0,47 MM HARD;05HH003;FG;KG;470;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
304;BCW 0,50 MM HARD;05HH004;FG;KG;500;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
305;BCW 0,51 MM HARD;05HH005;FG;KG;510;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
306;BCW 0,57 MM HARD;05HH006;FG;KG;570;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
307;BCW 0,59 MM HARD;05HH007;FG;KG;590;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
308;BCW 0,60 MM HARD;05HH008;FG;KG;600;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
309;BCW 0,63 MM HARD;05HH009;FG;KG;630;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
310;BCW 0,65 MM HARD;05HH010;FG;KG;650;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
311;BCW 0,67 MM HARD;05HH012;FG;KG;670;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
312;BCW 0,68 MM HARD;05HH014;FG;KG;680;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
313;BCW 0,70 MM HARD;05HH015;FG;KG;700;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
314;BCW 0,72 MM HARD;05HH016;FG;KG;720;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
315;BCW 0,75 MM HARD;05HH018;FG;KG;750;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
316;BCW 0,77 MM HARD;05HH019;FG;KG;770;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
317;BCW 0,78 MM HARD;05HH020;FG;KG;780;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
318;BCW 0,80 MM HARD;05HH021;FG;KG;800;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
319;BCW 0,83 MM HARD;05HH022;FG;KG;830;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
320;BCW 0,85 MM HARD;05HH024;FG;KG;850;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
321;BCW 0,87 MM HARD;05HH025;FG;KG;870;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
322;BCW 0,89 MM HARD;05HH026;FG;KG;890;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
323;BCW 0,90 MM HARD;05HH027;FG;KG;900;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
324;BCW 0,95 MM HARD;05HH028;FG;KG;950;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
325;BCW 0,73 MM HARD;05HH029;FG;KG;730;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
326;BCW 0,97 MM HARD;05HH030;FG;KG;970;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
327;BCW 0,98 MM HARD;05HH031;FG;KG;980;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
328;BCW 0,55 MM HARD;05HH032;FG;KG;55;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
329;BCW 0,93 MM HARD;05HH049;FG;KG;93;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
330;BCW 0,52 MM HARD;05HH056;FG;KG;52;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
331;BCW 0,62 MM HARD;05HH057;FG;KG;62;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
332;BCW 0,82 MM HARD;05HH058;FG;KG;82;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
333;BCW 0,53 MM HARD;05HH059;FG;KG;53;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
334;BCW 0,40 MM SOFT I;05HI001;FG;KG;40;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
335;BCW 0,50 MM SOFT I;05HI004;FG;KG;50;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
336;BCW 0,60 MM SOFT I;05HI008;FG;KG;60;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
337;BCW 0,70 MM SOFT I;05HI015;FG;KG;70;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
338;BCW 0,80 MM SOFT I;05HI021;FG;KG;80;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
339;BCW 0,35 MM SOFT I;05HI059;FG;KG;35;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
340;BCW 0,50 MM 1/2 HARD;05HN004;FG;KG;50;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
341;BCW 0,67 1/2 MM HARD;05HN012;FG;KG;67;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
342;BCW 0,70 MM 1/2 HARD;05HN015;FG;KG;70;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
343;BCW 0,75 MM 1/2 HARD;05HN018;FG;KG;75;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
344;BCW 0,80 MM 1/2 HARD;05HN021;FG;KG;80;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
345;BCW 0,83 MM 1/2 HARD;05HN022;FG;KG;83;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
346;BCW 0,89 MM 1/2 HARD;05HN026;FG;KG;89;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
347;BCW 0,90 MM 1/2 HARD;05HN027;FG;KG;90;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
348;BCW 0,40 MM SOFT;05HS001;FG;KG;40;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
349;BCW 0,45 MM SOFT;05HS002;FG;KG;45;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
350;BCW 0,47 MM SOFT;05HS003;FG;KG;47;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
351;BCW 0,50 MM SOFT;05HS004;FG;KG;50;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
352;BCW 0,51 MM SOFT;05HS005;FG;KG;51;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
353;BCW 0,57 MM SOFT;05HS006;FG;KG;57;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
354;BCW 0,59 MM SOFT;05HS007;FG;KG;59;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
355;BCW 0,60 MM SOFT;05HS008;FG;KG;60;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
356;BCW 0,63 MM SOFT;05HS009;FG;KG;63;;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0
